1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 570000003013BB21
Is Mission Active?  true
Mission Start:  Wed Aug 14 02:01:00 UTC 2013
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2070
Total Samples:  4224
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  High Temp
Next Clock Alarm At:  Disabled
High Temperature Alarm:  0 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
3/21/14 10:01:00 PM,C,-35
3/22/14 2:01:00 AM,C,-34.5
3/22/14 6:01:00 AM,C,-36
3/22/14 10:01:00 AM,C,-35
3/22/14 2:01:00 PM,C,-29
3/22/14 6:01:00 PM,C,-27
3/22/14 10:01:00 PM,C,-33.5
3/23/14 2:01:00 AM,C,-34.5
3/23/14 6:01:00 AM,C,-37
3/23/14 10:01:00 AM,C,-38
3/23/14 2:01:00 PM,C,-30.5
3/23/14 6:01:00 PM,C,-25
3/23/14 10:01:00 PM,C,-34
3/24/14 2:01:00 AM,C,-37
3/24/14 6:01:00 AM,C,-37.5
3/24/14 10:01:00 AM,C,-37.5
3/24/14 2:01:00 PM,C,-28
3/24/14 6:01:00 PM,C,-25
3/24/14 10:01:00 PM,C,-27
3/25/14 2:01:00 AM,C,-27.5
3/25/14 6:01:00 AM,C,-32
3/25/14 10:01:00 AM,C,-28.5
3/25/14 2:01:00 PM,C,-24.5
3/25/14 6:01:00 PM,C,-23.5
3/25/14 10:01:00 PM,C,-29.5
3/26/14 2:01:00 AM,C,-30
3/26/14 6:01:00 AM,C,-28
3/26/14 10:01:00 AM,C,-27.5
3/26/14 2:01:00 PM,C,-25.5
3/26/14 6:01:00 PM,C,-23.5
3/26/14 10:01:00 PM,C,-29
3/27/14 2:01:00 AM,C,-30
3/27/14 6:01:00 AM,C,-30
3/27/14 10:01:00 AM,C,-28.5
3/27/14 2:01:00 PM,C,-23.5
3/27/14 6:01:00 PM,C,-21.5
3/27/14 10:01:00 PM,C,-25.5
3/28/14 2:01:00 AM,C,-25
3/28/14 6:01:00 AM,C,-16.5
3/28/14 10:01:00 AM,C,-9
3/28/14 2:01:00 PM,C,-7.5
3/28/14 6:01:00 PM,C,-6.5
3/28/14 10:01:00 PM,C,-7
3/29/14 2:01:00 AM,C,-7
3/29/14 6:01:00 AM,C,-7
3/29/14 10:01:00 AM,C,-7.5
3/29/14 2:01:00 PM,C,-4.5
3/29/14 6:01:00 PM,C,-4
3/29/14 10:01:00 PM,C,-5
3/30/14 2:01:00 AM,C,-5
3/30/14 6:01:00 AM,C,-5
3/30/14 10:01:00 AM,C,-5.5
3/30/14 2:01:00 PM,C,-3
3/30/14 6:01:00 PM,C,-2.5
3/30/14 10:01:00 PM,C,-4.5
3/31/14 2:01:00 AM,C,-12
3/31/14 6:01:00 AM,C,-13
3/31/14 10:01:00 AM,C,-11.5
3/31/14 2:01:00 PM,C,-7
3/31/14 6:01:00 PM,C,-7.5
3/31/14 10:01:00 PM,C,-6
4/1/14 2:01:00 AM,C,-5.5
4/1/14 6:01:00 AM,C,-7
4/1/14 10:01:00 AM,C,-10
4/1/14 2:01:00 PM,C,-6.5
4/1/14 6:01:00 PM,C,-10
4/1/14 10:01:00 PM,C,-14.5
4/2/14 2:01:00 AM,C,-17.5
4/2/14 6:01:00 AM,C,-17
4/2/14 10:01:00 AM,C,-16
4/2/14 2:01:00 PM,C,-15.5
4/2/14 6:01:00 PM,C,-16
4/2/14 10:01:00 PM,C,-20.5
4/3/14 2:01:00 AM,C,-19
4/3/14 6:01:00 AM,C,-26.5
4/3/14 10:01:00 AM,C,-23
4/3/14 2:01:00 PM,C,-16
4/3/14 6:01:00 PM,C,-12.5
4/3/14 10:01:00 PM,C,-17
4/4/14 2:01:00 AM,C,-16
4/4/14 6:01:00 AM,C,-18.5
4/4/14 10:01:00 AM,C,-16
4/4/14 2:01:00 PM,C,-12
4/4/14 6:01:00 PM,C,-13
4/4/14 10:01:00 PM,C,-20
4/5/14 2:01:00 AM,C,-21
4/5/14 6:01:00 AM,C,-25
4/5/14 10:01:00 AM,C,-26
4/5/14 2:01:00 PM,C,-19.5
4/5/14 6:01:00 PM,C,-20
4/5/14 10:01:00 PM,C,-28
4/6/14 2:01:00 AM,C,-31.5
4/6/14 6:01:00 AM,C,-31.5
4/6/14 10:01:00 AM,C,-30.5
4/6/14 2:01:00 PM,C,-22.5
4/6/14 6:01:00 PM,C,-22.5
4/6/14 10:01:00 PM,C,-30
4/7/14 2:01:00 AM,C,-34
4/7/14 6:01:00 AM,C,-34.5
4/7/14 10:01:00 AM,C,-30
4/7/14 2:01:00 PM,C,-23
4/7/14 6:01:00 PM,C,-22.5
4/7/14 10:01:00 PM,C,-30
4/8/14 2:01:00 AM,C,-33.5
4/8/14 6:01:00 AM,C,-33.5
4/8/14 10:01:00 AM,C,-30
4/8/14 2:01:00 PM,C,-23
4/8/14 6:01:00 PM,C,-21
4/8/14 10:01:00 PM,C,-28
4/9/14 2:01:00 AM,C,-31.5
4/9/14 6:01:00 AM,C,-30
4/9/14 10:01:00 AM,C,-23.5
4/9/14 2:01:00 PM,C,-16
4/9/14 6:01:00 PM,C,-14
4/9/14 10:01:00 PM,C,-18
4/10/14 2:01:00 AM,C,-18.5
4/10/14 6:01:00 AM,C,-16.5
4/10/14 10:01:00 AM,C,-10.5
4/10/14 2:01:00 PM,C,-7.5
4/10/14 6:01:00 PM,C,-6.5
4/10/14 10:01:00 PM,C,-8.5
4/11/14 2:01:00 AM,C,-9
4/11/14 6:01:00 AM,C,-9.5
4/11/14 10:01:00 AM,C,-10
4/11/14 2:01:00 PM,C,-7.5
4/11/14 6:01:00 PM,C,-6.5
4/11/14 10:01:00 PM,C,-9.5
4/12/14 2:01:00 AM,C,-14.5
4/12/14 6:01:00 AM,C,-18
4/12/14 10:01:00 AM,C,-16.5
4/12/14 2:01:00 PM,C,-12
4/12/14 6:01:00 PM,C,-9.5
4/12/14 10:01:00 PM,C,-15.5
4/13/14 2:01:00 AM,C,-15
4/13/14 6:01:00 AM,C,-11.5
4/13/14 10:01:00 AM,C,-12.5
4/13/14 2:01:00 PM,C,-12
4/13/14 6:01:00 PM,C,-11
4/13/14 10:01:00 PM,C,-17.5
4/14/14 2:01:00 AM,C,-21.5
4/14/14 6:01:00 AM,C,-23
4/14/14 10:01:00 AM,C,-20.5
4/14/14 2:01:00 PM,C,-15
4/14/14 6:01:00 PM,C,-12
4/14/14 10:01:00 PM,C,-19.5
4/15/14 2:01:00 AM,C,-25.5
4/15/14 6:01:00 AM,C,-20.5
4/15/14 10:01:00 AM,C,-20.5
4/15/14 2:01:00 PM,C,-15.5
4/15/14 6:01:00 PM,C,-15
4/15/14 10:01:00 PM,C,-18
4/16/14 2:01:00 AM,C,-19.5
4/16/14 6:01:00 AM,C,-21.5
4/16/14 10:01:00 AM,C,-24.5
4/16/14 2:01:00 PM,C,-19
4/16/14 6:01:00 PM,C,-16
4/16/14 10:01:00 PM,C,-17
4/17/14 2:01:00 AM,C,-11.5
4/17/14 6:01:00 AM,C,-8.5
4/17/14 10:01:00 AM,C,-7.5
4/17/14 2:01:00 PM,C,-10
4/17/14 6:01:00 PM,C,-15.5
4/17/14 10:01:00 PM,C,-17.5
4/18/14 2:01:00 AM,C,-19
4/18/14 6:01:00 AM,C,-20
4/18/14 10:01:00 AM,C,-18.5
4/18/14 2:01:00 PM,C,-14
4/18/14 6:01:00 PM,C,-12.5
4/18/14 10:01:00 PM,C,-21.5
4/19/14 2:01:00 AM,C,-27
4/19/14 6:01:00 AM,C,-27
4/19/14 10:01:00 AM,C,-24
4/19/14 2:01:00 PM,C,-18
4/19/14 6:01:00 PM,C,-16
4/19/14 10:01:00 PM,C,-22.5
4/20/14 2:01:00 AM,C,-27
4/20/14 6:01:00 AM,C,-28.5
4/20/14 10:01:00 AM,C,-26
4/20/14 2:01:00 PM,C,-19.5
4/20/14 6:01:00 PM,C,-17
4/20/14 10:01:00 PM,C,-22.5
4/21/14 2:01:00 AM,C,-27
4/21/14 6:01:00 AM,C,-27.5
4/21/14 10:01:00 AM,C,-23.5
4/21/14 2:01:00 PM,C,-18
4/21/14 6:01:00 PM,C,-14.5
4/21/14 10:01:00 PM,C,-15.5
4/22/14 2:01:00 AM,C,-12.5
4/22/14 6:01:00 AM,C,-8.5
4/22/14 10:01:00 AM,C,-5.5
4/22/14 2:01:00 PM,C,-2.5
4/22/14 6:01:00 PM,C,-4
4/22/14 10:01:00 PM,C,-10
4/23/14 2:01:00 AM,C,-13
4/23/14 6:01:00 AM,C,-15
4/23/14 10:01:00 AM,C,-12
4/23/14 2:01:00 PM,C,-10.5
4/23/14 6:01:00 PM,C,-11.5
4/23/14 10:01:00 PM,C,-15
4/24/14 2:01:00 AM,C,-18.5
4/24/14 6:01:00 AM,C,-19.5
4/24/14 10:01:00 AM,C,-14.5
4/24/14 2:01:00 PM,C,-8
4/24/14 6:01:00 PM,C,-10
4/24/14 10:01:00 PM,C,-12.5
4/25/14 2:01:00 AM,C,-14
4/25/14 6:01:00 AM,C,-25
4/25/14 10:01:00 AM,C,-19.5
4/25/14 2:01:00 PM,C,-12
4/25/14 6:01:00 PM,C,-10.5
4/25/14 10:01:00 PM,C,-16.5
4/26/14 2:01:00 AM,C,-18
4/26/14 6:01:00 AM,C,-17.5
4/26/14 10:01:00 AM,C,-11
4/26/14 2:01:00 PM,C,-4.5
4/26/14 6:01:00 PM,C,-3.5
4/26/14 10:01:00 PM,C,-8.5
4/27/14 2:01:00 AM,C,-9
4/27/14 6:01:00 AM,C,-7.5
4/27/14 10:01:00 AM,C,-3.5
4/27/14 2:01:00 PM,C,-1
4/27/14 6:01:00 PM,C,-1
4/27/14 10:01:00 PM,C,-2.5
4/28/14 2:01:00 AM,C,-6.5
4/28/14 6:01:00 AM,C,-7.5
4/28/14 10:01:00 AM,C,-9.5
4/28/14 2:01:00 PM,C,-8.5
4/28/14 6:01:00 PM,C,-10.5
4/28/14 10:01:00 PM,C,-17.5
4/29/14 2:01:00 AM,C,-23.5
4/29/14 6:01:00 AM,C,-21
4/29/14 10:01:00 AM,C,-20
4/29/14 2:01:00 PM,C,-13.5
4/29/14 6:01:00 PM,C,-12.5
4/29/14 10:01:00 PM,C,-17.5
4/30/14 2:01:00 AM,C,-17.5
4/30/14 6:01:00 AM,C,-17.5
4/30/14 10:01:00 AM,C,-9.5
4/30/14 2:01:00 PM,C,-4.5
4/30/14 6:01:00 PM,C,-0.5
4/30/14 10:01:00 PM,C,-7.5
5/1/14 2:01:00 AM,C,-10
5/1/14 6:01:00 AM,C,-10
5/1/14 10:01:00 AM,C,-7.5
5/1/14 2:01:00 PM,C,-2.5
5/1/14 6:01:00 PM,C,-0.5
5/1/14 10:01:00 PM,C,-4.5
5/2/14 2:01:00 AM,C,-8.5
5/2/14 6:01:00 AM,C,-11.5
5/2/14 10:01:00 AM,C,-7
5/2/14 2:01:00 PM,C,-1.5
5/2/14 6:01:00 PM,C,1.5
5/2/14 10:01:00 PM,C,-0.5
5/3/14 2:01:00 AM,C,-4
5/3/14 6:01:00 AM,C,-3.5
5/3/14 10:01:00 AM,C,-3.5
5/3/14 2:01:00 PM,C,1.5
5/3/14 6:01:00 PM,C,2.5
5/3/14 10:01:00 PM,C,-3.5
5/4/14 2:01:00 AM,C,-10.5
5/4/14 6:01:00 AM,C,-13
5/4/14 10:01:00 AM,C,-9.5
5/4/14 2:01:00 PM,C,-4.5
5/4/14 6:01:00 PM,C,-6.5
5/4/14 10:01:00 PM,C,-9
5/5/14 2:01:00 AM,C,-12
5/5/14 6:01:00 AM,C,-15
5/5/14 10:01:00 AM,C,-16
5/5/14 2:01:00 PM,C,-14
5/5/14 6:01:00 PM,C,-12.5
5/5/14 10:01:00 PM,C,-18
5/6/14 2:01:00 AM,C,-21.5
5/6/14 6:01:00 AM,C,-19.5
5/6/14 10:01:00 AM,C,-16
5/6/14 2:01:00 PM,C,-9
5/6/14 6:01:00 PM,C,-10
5/6/14 10:01:00 PM,C,-14
5/7/14 2:01:00 AM,C,-21
5/7/14 6:01:00 AM,C,-19.5
5/7/14 10:01:00 AM,C,-14.5
5/7/14 2:01:00 PM,C,-7
5/7/14 6:01:00 PM,C,-7
5/7/14 10:01:00 PM,C,-10
5/8/14 2:01:00 AM,C,-16.5
5/8/14 6:01:00 AM,C,-14
5/8/14 10:01:00 AM,C,-5
5/8/14 2:01:00 PM,C,1
5/8/14 6:01:00 PM,C,2.5
5/8/14 10:01:00 PM,C,-0.5
5/9/14 2:01:00 AM,C,-5
5/9/14 6:01:00 AM,C,-7.5
5/9/14 10:01:00 AM,C,-6
5/9/14 2:01:00 PM,C,1
5/9/14 6:01:00 PM,C,2
5/9/14 10:01:00 PM,C,-4
5/10/14 2:01:00 AM,C,-10
5/10/14 6:01:00 AM,C,-12
5/10/14 10:01:00 AM,C,-9
5/10/14 2:01:00 PM,C,-4
5/10/14 6:01:00 PM,C,-3
5/10/14 10:01:00 PM,C,-4.5
5/11/14 2:01:00 AM,C,-6.5
5/11/14 6:01:00 AM,C,-10
5/11/14 10:01:00 AM,C,-8.5
5/11/14 2:01:00 PM,C,-4
5/11/14 6:01:00 PM,C,-3.5
5/11/14 10:01:00 PM,C,-6
5/12/14 2:01:00 AM,C,-8
5/12/14 6:01:00 AM,C,-8
5/12/14 10:01:00 AM,C,-6
5/12/14 2:01:00 PM,C,-5
5/12/14 6:01:00 PM,C,-5
5/12/14 10:01:00 PM,C,-7
5/13/14 2:01:00 AM,C,-8.5
5/13/14 6:01:00 AM,C,-13
5/13/14 10:01:00 AM,C,-11.5
5/13/14 2:01:00 PM,C,-4
5/13/14 6:01:00 PM,C,-1.5
5/13/14 10:01:00 PM,C,-5.5
5/14/14 2:01:00 AM,C,-9
5/14/14 6:01:00 AM,C,-10.5
5/14/14 10:01:00 AM,C,-7.5
5/14/14 2:01:00 PM,C,-3
5/14/14 6:01:00 PM,C,-2.5
5/14/14 10:01:00 PM,C,-5
5/15/14 2:01:00 AM,C,-6
5/15/14 6:01:00 AM,C,-6
5/15/14 10:01:00 AM,C,-4.5
5/15/14 2:01:00 PM,C,-0.5
5/15/14 6:01:00 PM,C,0
5/15/14 10:01:00 PM,C,-3
5/16/14 2:01:00 AM,C,-5.5
5/16/14 6:01:00 AM,C,-5.5
5/16/14 10:01:00 AM,C,-5
5/16/14 2:01:00 PM,C,-3.5
5/16/14 6:01:00 PM,C,-4.5
5/16/14 10:01:00 PM,C,-6
5/17/14 2:01:00 AM,C,-8
5/17/14 6:01:00 AM,C,-8
5/17/14 10:01:00 AM,C,-6
5/17/14 2:01:00 PM,C,-3.5
5/17/14 6:01:00 PM,C,-4.5
5/17/14 10:01:00 PM,C,-5.5
5/18/14 2:01:00 AM,C,-6
5/18/14 6:01:00 AM,C,-6
5/18/14 10:01:00 AM,C,-7
5/18/14 2:01:00 PM,C,0
5/18/14 6:01:00 PM,C,1.5
5/18/14 10:01:00 PM,C,-0.5
5/19/14 2:01:00 AM,C,-2.5
5/19/14 6:01:00 AM,C,-1.5
5/19/14 10:01:00 AM,C,-2.5
5/19/14 2:01:00 PM,C,0
5/19/14 6:01:00 PM,C,-2.5
5/19/14 10:01:00 PM,C,-2.5
5/20/14 2:01:00 AM,C,-4
5/20/14 6:01:00 AM,C,-4
5/20/14 10:01:00 AM,C,-1
5/20/14 2:01:00 PM,C,1.5
5/20/14 6:01:00 PM,C,4
5/20/14 10:01:00 PM,C,-1.5
5/21/14 2:01:00 AM,C,-1.5
5/21/14 6:01:00 AM,C,-1.5
5/21/14 10:01:00 AM,C,-2.5
5/21/14 2:01:00 PM,C,-1
5/21/14 6:01:00 PM,C,-0.5
5/21/14 10:01:00 PM,C,-5
5/22/14 2:01:00 AM,C,-6.5
5/22/14 6:01:00 AM,C,-11
5/22/14 10:01:00 AM,C,-7.5
5/22/14 2:01:00 PM,C,-3
5/22/14 6:01:00 PM,C,-0.5
5/22/14 10:01:00 PM,C,-6
5/23/14 2:01:00 AM,C,-10.5
5/23/14 6:01:00 AM,C,-11
5/23/14 10:01:00 AM,C,-7
5/23/14 2:01:00 PM,C,-4
5/23/14 6:01:00 PM,C,-4.5
5/23/14 10:01:00 PM,C,-6.5
5/24/14 2:01:00 AM,C,-8.5
5/24/14 6:01:00 AM,C,-9.5
5/24/14 10:01:00 AM,C,-8.5
5/24/14 2:01:00 PM,C,-6
5/24/14 6:01:00 PM,C,-4.5
5/24/14 10:01:00 PM,C,-13
5/25/14 2:01:00 AM,C,-13.5
5/25/14 6:01:00 AM,C,-10.5
5/25/14 10:01:00 AM,C,-7
5/25/14 2:01:00 PM,C,-6
5/25/14 6:01:00 PM,C,-4.5
5/25/14 10:01:00 PM,C,-9
5/26/14 2:01:00 AM,C,-14
5/26/14 6:01:00 AM,C,-17
5/26/14 10:01:00 AM,C,-11
5/26/14 2:01:00 PM,C,-4.5
5/26/14 6:01:00 PM,C,-3.5
5/26/14 10:01:00 PM,C,-5.5
5/27/14 2:01:00 AM,C,-10.5
5/27/14 6:01:00 AM,C,-11.5
5/27/14 10:01:00 AM,C,-10.5
5/27/14 2:01:00 PM,C,-4
5/27/14 6:01:00 PM,C,-2
5/27/14 10:01:00 PM,C,-8.5
5/28/14 2:01:00 AM,C,-15
5/28/14 6:01:00 AM,C,-13.5
5/28/14 10:01:00 AM,C,-9
5/28/14 2:01:00 PM,C,-3.5
5/28/14 6:01:00 PM,C,-0.5
5/28/14 10:01:00 PM,C,-5
5/29/14 2:01:00 AM,C,-11
5/29/14 6:01:00 AM,C,-11.5
5/29/14 10:01:00 AM,C,-7
5/29/14 2:01:00 PM,C,-2
5/29/14 6:01:00 PM,C,1
5/29/14 10:01:00 PM,C,-4
5/30/14 2:01:00 AM,C,-9.5
5/30/14 6:01:00 AM,C,-10
5/30/14 10:01:00 AM,C,-7
5/30/14 2:01:00 PM,C,-0.5
5/30/14 6:01:00 PM,C,2
5/30/14 10:01:00 PM,C,-4
5/31/14 2:01:00 AM,C,-11.5
5/31/14 6:01:00 AM,C,-12.5
5/31/14 10:01:00 AM,C,-7
5/31/14 2:01:00 PM,C,0
5/31/14 6:01:00 PM,C,4.5
5/31/14 10:01:00 PM,C,-3
6/1/14 2:01:00 AM,C,-9.5
6/1/14 6:01:00 AM,C,-11
6/1/14 10:01:00 AM,C,-6.5
6/1/14 2:01:00 PM,C,0.5
6/1/14 6:01:00 PM,C,3
6/1/14 10:01:00 PM,C,-1
6/2/14 2:01:00 AM,C,-7
6/2/14 6:01:00 AM,C,-9
6/2/14 10:01:00 AM,C,-5.5
6/2/14 2:01:00 PM,C,1
6/2/14 6:01:00 PM,C,2.5
6/2/14 10:01:00 PM,C,1
6/3/14 2:01:00 AM,C,-4
6/3/14 6:01:00 AM,C,-6
6/3/14 10:01:00 AM,C,-0.5
6/3/14 2:01:00 PM,C,3
6/3/14 6:01:00 PM,C,2
6/3/14 10:01:00 PM,C,1.5
6/4/14 2:01:00 AM,C,0.5
6/4/14 6:01:00 AM,C,0.5
6/4/14 10:01:00 AM,C,1
6/4/14 2:01:00 PM,C,2
6/4/14 6:01:00 PM,C,3.5
6/4/14 10:01:00 PM,C,1
6/5/14 2:01:00 AM,C,-1.5
6/5/14 6:01:00 AM,C,-1
6/5/14 10:01:00 AM,C,1.5
6/5/14 2:01:00 PM,C,3.5
6/5/14 6:01:00 PM,C,3
6/5/14 10:01:00 PM,C,2.5
6/6/14 2:01:00 AM,C,2
6/6/14 6:01:00 AM,C,1
6/6/14 10:01:00 AM,C,1.5
6/6/14 2:01:00 PM,C,2.5
6/6/14 6:01:00 PM,C,2
6/6/14 10:01:00 PM,C,0.5
6/7/14 2:01:00 AM,C,-2
6/7/14 6:01:00 AM,C,-1
6/7/14 10:01:00 AM,C,-1
6/7/14 2:01:00 PM,C,-1
6/7/14 6:01:00 PM,C,-1
6/7/14 10:01:00 PM,C,-2
6/8/14 2:01:00 AM,C,-4.5
6/8/14 6:01:00 AM,C,-4
6/8/14 10:01:00 AM,C,-5
6/8/14 2:01:00 PM,C,0.5
6/8/14 6:01:00 PM,C,3
6/8/14 10:01:00 PM,C,-1.5
6/9/14 2:01:00 AM,C,-5
6/9/14 6:01:00 AM,C,-6
6/9/14 10:01:00 AM,C,-1.5
6/9/14 2:01:00 PM,C,3
6/9/14 6:01:00 PM,C,4
6/9/14 10:01:00 PM,C,2
6/10/14 2:01:00 AM,C,1.5
6/10/14 6:01:00 AM,C,0.5
6/10/14 10:01:00 AM,C,1
6/10/14 2:01:00 PM,C,4
6/10/14 6:01:00 PM,C,4
6/10/14 10:01:00 PM,C,2.5
6/11/14 2:01:00 AM,C,0
6/11/14 6:01:00 AM,C,-0.5
6/11/14 10:01:00 AM,C,1.5
6/11/14 2:01:00 PM,C,4.5
6/11/14 6:01:00 PM,C,4.5
6/11/14 10:01:00 PM,C,1
6/12/14 2:01:00 AM,C,-0.5
6/12/14 6:01:00 AM,C,-1
6/12/14 10:01:00 AM,C,1.5
6/12/14 2:01:00 PM,C,4
6/12/14 6:01:00 PM,C,4.5
6/12/14 10:01:00 PM,C,1.5
6/13/14 2:01:00 AM,C,-1
6/13/14 6:01:00 AM,C,-1.5
6/13/14 10:01:00 AM,C,1.5
6/13/14 2:01:00 PM,C,4.5
6/13/14 6:01:00 PM,C,4.5
6/13/14 10:01:00 PM,C,2
6/14/14 2:01:00 AM,C,-0.5
6/14/14 6:01:00 AM,C,-1
6/14/14 10:01:00 AM,C,2
6/14/14 2:01:00 PM,C,4
6/14/14 6:01:00 PM,C,3.5
6/14/14 10:01:00 PM,C,2.5
6/15/14 2:01:00 AM,C,1.5
6/15/14 6:01:00 AM,C,1.5
6/15/14 10:01:00 AM,C,3
6/15/14 2:01:00 PM,C,4
6/15/14 6:01:00 PM,C,4
6/15/14 10:01:00 PM,C,4
6/16/14 2:01:00 AM,C,3
6/16/14 6:01:00 AM,C,3
6/16/14 10:01:00 AM,C,3.5
6/16/14 2:01:00 PM,C,4
6/16/14 6:01:00 PM,C,4
6/16/14 10:01:00 PM,C,2.5
6/17/14 2:01:00 AM,C,-0.5
6/17/14 6:01:00 AM,C,1
6/17/14 10:01:00 AM,C,2
6/17/14 2:01:00 PM,C,4.5
6/17/14 6:01:00 PM,C,2.5
6/17/14 10:01:00 PM,C,1.5
6/18/14 2:01:00 AM,C,1
6/18/14 6:01:00 AM,C,1.5
6/18/14 10:01:00 AM,C,2.5
6/18/14 2:01:00 PM,C,4
6/18/14 6:01:00 PM,C,4
6/18/14 10:01:00 PM,C,2.5
6/19/14 2:01:00 AM,C,1
6/19/14 6:01:00 AM,C,1
6/19/14 10:01:00 AM,C,1.5
6/19/14 2:01:00 PM,C,3
6/19/14 6:01:00 PM,C,4.5
6/19/14 10:01:00 PM,C,2
6/20/14 2:01:00 AM,C,-0.5
6/20/14 6:01:00 AM,C,1.5
6/20/14 10:01:00 AM,C,2.5
6/20/14 2:01:00 PM,C,3.5
6/20/14 6:01:00 PM,C,3.5
6/20/14 10:01:00 PM,C,2
6/21/14 2:01:00 AM,C,0
6/21/14 6:01:00 AM,C,-0.5
6/21/14 10:01:00 AM,C,2
6/21/14 2:01:00 PM,C,4
6/21/14 6:01:00 PM,C,3
6/21/14 10:01:00 PM,C,2.5
6/22/14 2:01:00 AM,C,1.5
6/22/14 6:01:00 AM,C,2
6/22/14 10:01:00 AM,C,3
6/22/14 2:01:00 PM,C,3
6/22/14 6:01:00 PM,C,3.5
6/22/14 10:01:00 PM,C,2.5
6/23/14 2:01:00 AM,C,1.5
6/23/14 6:01:00 AM,C,2
6/23/14 10:01:00 AM,C,3.5
6/23/14 2:01:00 PM,C,4.5
6/23/14 6:01:00 PM,C,4
6/23/14 10:01:00 PM,C,3.5
6/24/14 2:01:00 AM,C,3
6/24/14 6:01:00 AM,C,2
6/24/14 10:01:00 AM,C,3
6/24/14 2:01:00 PM,C,4
6/24/14 6:01:00 PM,C,3.5
6/24/14 10:01:00 PM,C,3.5
6/25/14 2:01:00 AM,C,3
6/25/14 6:01:00 AM,C,3
6/25/14 10:01:00 AM,C,3.5
6/25/14 2:01:00 PM,C,4
6/25/14 6:01:00 PM,C,4
6/25/14 10:01:00 PM,C,2
6/26/14 2:01:00 AM,C,1.5
6/26/14 6:01:00 AM,C,1.5
6/26/14 10:01:00 AM,C,1.5
6/26/14 2:01:00 PM,C,3.5
6/26/14 6:01:00 PM,C,3.5
6/26/14 10:01:00 PM,C,1.5
6/27/14 2:01:00 AM,C,-0.5
6/27/14 6:01:00 AM,C,-0.5
6/27/14 10:01:00 AM,C,0.5
6/27/14 2:01:00 PM,C,1.5
6/27/14 6:01:00 PM,C,2
6/27/14 10:01:00 PM,C,1.5
6/28/14 2:01:00 AM,C,1
6/28/14 6:01:00 AM,C,0.5
6/28/14 10:01:00 AM,C,1
6/28/14 2:01:00 PM,C,2
6/28/14 6:01:00 PM,C,2
6/28/14 10:01:00 PM,C,2
6/29/14 2:01:00 AM,C,1
6/29/14 6:01:00 AM,C,0.5
6/29/14 10:01:00 AM,C,1.5
6/29/14 2:01:00 PM,C,1.5
6/29/14 6:01:00 PM,C,1.5
6/29/14 10:01:00 PM,C,0.5
6/30/14 2:01:00 AM,C,-1.5
6/30/14 6:01:00 AM,C,-3.5
6/30/14 10:01:00 AM,C,0.5
6/30/14 2:01:00 PM,C,6
6/30/14 6:01:00 PM,C,5
6/30/14 10:01:00 PM,C,0
7/1/14 2:01:00 AM,C,-3.5
7/1/14 6:01:00 AM,C,-3
7/1/14 10:01:00 AM,C,0
7/1/14 2:01:00 PM,C,3
7/1/14 6:01:00 PM,C,1.5
7/1/14 10:01:00 PM,C,0
7/2/14 2:01:00 AM,C,-1.5
7/2/14 6:01:00 AM,C,-2
7/2/14 10:01:00 AM,C,0
7/2/14 2:01:00 PM,C,3.5
7/2/14 6:01:00 PM,C,3.5
7/2/14 10:01:00 PM,C,1
7/3/14 2:01:00 AM,C,-2.5
7/3/14 6:01:00 AM,C,-2
7/3/14 10:01:00 AM,C,1
7/3/14 2:01:00 PM,C,3
7/3/14 6:01:00 PM,C,3.5
7/3/14 10:01:00 PM,C,2.5
7/4/14 2:01:00 AM,C,0.5
7/4/14 6:01:00 AM,C,-0.5
7/4/14 10:01:00 AM,C,2
7/4/14 2:01:00 PM,C,4
7/4/14 6:01:00 PM,C,4.5
7/4/14 10:01:00 PM,C,2
7/5/14 2:01:00 AM,C,2
7/5/14 6:01:00 AM,C,1.5
7/5/14 10:01:00 AM,C,3
7/5/14 2:01:00 PM,C,2.5
7/5/14 6:01:00 PM,C,3
7/5/14 10:01:00 PM,C,2
7/6/14 2:01:00 AM,C,1.5
7/6/14 6:01:00 AM,C,1.5
7/6/14 10:01:00 AM,C,1.5
7/6/14 2:01:00 PM,C,3.5
7/6/14 6:01:00 PM,C,3.5
7/6/14 10:01:00 PM,C,1.5
7/7/14 2:01:00 AM,C,1
7/7/14 6:01:00 AM,C,0
7/7/14 10:01:00 AM,C,3
7/7/14 2:01:00 PM,C,3.5
7/7/14 6:01:00 PM,C,4
7/7/14 10:01:00 PM,C,3.5
7/8/14 2:01:00 AM,C,3.5
7/8/14 6:01:00 AM,C,3.5
7/8/14 10:01:00 AM,C,4
7/8/14 2:01:00 PM,C,4.5
7/8/14 6:01:00 PM,C,4
7/8/14 10:01:00 PM,C,3
7/9/14 2:01:00 AM,C,2
7/9/14 6:01:00 AM,C,2
7/9/14 10:01:00 AM,C,3
7/9/14 2:01:00 PM,C,5
7/9/14 6:01:00 PM,C,4
7/9/14 10:01:00 PM,C,2
7/10/14 2:01:00 AM,C,1.5
7/10/14 6:01:00 AM,C,1.5
7/10/14 10:01:00 AM,C,3
7/10/14 2:01:00 PM,C,4.5
